718.153769	718.153769	hl
719.985881	719.985881	hm
721.709237	721.709237	hn
723.753093	723.753093	ho
725.431097	725.431097	hp
727.426562	727.426562	hq
732.687333	732.687333	hr
734.864204	734.864204	hs
736.542209	736.542209	ht
738.809782	738.809782	hu
740.714544	740.714544	hv
742.800712	742.800712	hw
744.796177	744.796177	hx
746.836993	746.836993	hy
748.651052	748.651052	hz
750.782571	750.782571	ia
752.551279	752.551279	ib
754.728150	754.728150	ic
756.542209	756.542209	id
758.764431	758.764431	ie
760.215678	760.215678	if
762.755360	762.755360	ig
764.660122	764.660122	ih
766.474181	766.474181	ii
768.605701	768.605701	ij
770.555814	770.555814	ik
772.415224	772.415224	il
774.545358	774.545358	im
780.350346	780.350346	in
783.570301	783.570301	io
785.883226	785.883226	ip
788.422909	788.422909	iq
790.554428	790.554428	ir
796.631525	796.631525	is
802.345811	802.345811	it
805.021548	805.021548	iu
807.561231	807.561231	iv
810.418373	810.418373	iw
813.139462	813.139462	ix
815.860550	815.860550	iy
818.445584	818.445584	iz
821.075970	821.075970	ja
823.788176	823.788176	jb
826.373210	826.373210	jc
829.048947	829.048947	jd
831.860738	831.860738	je
834.445772	834.445772	jf
836.940103	836.940103	jg
839.751895	839.751895	jh
842.420106	842.420106	ji
845.186546	845.186546	jj
847.680877	847.680877	jk
850.311262	850.311262	jl
852.986999	852.986999	jm
855.708088	855.708088	jn
858.293122	858.293122	jo
860.878156	860.878156	jp
863.689947	863.689947	jq
866.456387	866.456387	jr
869.268178	869.268178	js
872.034618	872.034618	jt
874.801058	874.801058	ju
877.476795	877.476795	jv
880.243235	880.243235	jw
882.828269	882.828269	jx
888.587906	888.587906	jy
893.304460	893.304460	jz
896.070899	896.070899	ka
898.791988	898.791988	kb
901.513076	901.513076	kc
904.098110	904.098110	kd
906.864550	906.864550	ke
909.358881	909.358881	kf
912.079970	912.079970	kg
918.519879	918.519879	kh
978.164292	978.164292	ki
984.607658	984.607658	kj
993.859359	993.859359	kk
996.444393	996.444393	kl
998.802669	998.802669	km
1001.478406	1001.478406	kn
1004.018089	1004.018089	ko
1006.693826	1006.693826	kp
1009.097454	1009.097454	kq
1011.773191	1011.773191	kr
1014.086116	1014.086116	ks
1016.716501	1016.716501	kt
1019.256184	1019.256184	ku
1021.795867	1021.795867	kv
1024.244846	1024.244846	kw
1026.920583	1026.920583	kx
1029.414914	1029.414914	ky
1032.045300	1032.045300	kz
1034.312873	1034.312873	la
1036.852556	1036.852556	lb
1039.346887	1039.346887	lc
1041.614461	1041.614461	ld
1044.108792	1044.108792	le
1046.784529	1046.784529	lf
1049.369563	1049.369563	lg
1051.773191	1051.773191	lh
1054.222170	1054.222170	li
1056.671150	1056.671150	lj
1059.256184	1059.256184	lk
1061.841218	1061.841218	ll
1064.199495	1064.199495	lm
1066.875232	1066.875232	ln
1069.369563	1069.369563	lo
1071.773191	1071.773191	lp
1074.312873	1074.312873	lq
1076.716501	1076.716501	lr
1079.301535	1079.301535	ls 
1081.886570	1081.886570	lt
1084.426252	1084.426252	lu
1086.912989	1086.912989	lv
1089.225914	1089.225914	lw
1091.901651	1091.901651	lx
1094.305279	1094.305279	ly
1097.162422	1097.162422	lz
1099.792808	1099.792808	ma
1102.287139	1102.287139	mb
1104.872173	1104.872173	mc
1107.502558	1107.502558	md
1109.951538	1109.951538	me
1112.808681	1112.808681	mf
1119.566050	1119.566050	mg
1125.461742	1125.461742	mh
1128.092127	1128.092127	mi
1131.085325	1131.085325	mj
1133.851764	1133.851764	mk
1136.618204	1136.618204	ml
1139.293941	1139.293941	mm
1142.151084	1142.151084	mn
1144.781470	1144.781470	mo
1147.457207	1147.457207	mp
1150.268998	1150.268998	mq
1153.030527	1153.030527	mr
1155.706264	1155.706264	ms
1158.382001	1158.382001	mt
1161.148441	1161.148441	mu
1163.824178	1163.824178	mv
1166.681321	1166.681321	mw
1169.311706	1169.311706	mx
1172.078146	1172.078146	my
1174.889938	1174.889938	mz
1177.429620	1177.429620	na
1180.604223	1180.604223	nb
1183.325312	1183.325312	nc
1186.318509	1186.318509	nd
1189.084949	1189.084949	ne
1191.747143	1191.747143	nf
1194.513583	1194.513583	ng
1197.098617	1197.098617	nh
1199.774354	1199.774354	ni
1202.676849	1202.676849	nj
1205.261883	1205.261883	nk
1208.073674	1208.073674	nl
1210.704059	1210.704059	nm
1213.425148	1213.425148	nn
1216.055533	1216.055533	no
1218.821973	1218.821973	np
1221.497710	1221.497710	nq
1224.309502	1224.309502	nr
1226.939887	1226.939887	ns
1229.797030	1229.797030	nt
1235.874127	1235.874127	nu
1241.180250	1241.180250	nv
1243.719932	1243.719932	nw
1246.259615	1246.259615	nx
1249.026055	1249.026055	ny
1251.747143	1251.747143	nz
1254.150771	1254.150771	oa
1256.871860	1256.871860	ob
1259.592948	1259.592948	oc
1262.314037	1262.314037	od
1265.125828	1265.125828	oe
1267.801565	1267.801565	of
1270.295896	1270.295896	og
1273.062336	1273.062336	oh
1275.647370	1275.647370	oi
1278.141701	1278.141701	oj
1280.726735	1280.726735	ok
1283.357121	1283.357121	ol
1285.851452	1285.851452	om
1288.572540	1288.572540	on
1291.293629	1291.293629	oo
1293.878663	1293.878663	op
1296.554400	1296.554400	oq
1299.184785	1299.184785	or
1301.905874	1301.905874	os
1304.672313	1304.672313	ot
1307.348050	1307.348050	ou
1310.069139	1310.069139	ov
1315.556667	1315.556667	ow
1320.726735	1320.726735	ox
1323.402472	1323.402472	oy
1325.896803	1325.896803	oz
1328.617892	1328.617892	pa
1331.157574	1331.157574	pb
1333.833311	1333.833311	pc
1336.477326	1336.477326	pd
1338.971657	1338.971657	pe
1341.556691	1341.556691	pf
1344.323131	1344.323131	pg
1347.044219	1347.044219	ph
1349.629253	1349.629253	pi
1352.259639	1352.259639	pj
1355.026079	1355.026079	pk
1357.656464	1357.656464	pl
1360.332201	1360.332201	pm
1363.053290	1363.053290	pn
1365.774378	1365.774378	pp
1368.540818	1368.540818	po
1371.352609	1371.352609	pq
1373.937643	1373.937643	pr
1376.749435	1376.749435	ps
1379.470523	1379.470523	pt
1382.191612	1382.191612	pu
1384.877622	1384.877622	pv
1387.598710	1387.598710	pw
1390.365150	1390.365150	px
1392.950184	1392.950184	py
1395.580570	1395.580570	pz
1398.301658	1398.301658	qa
1400.841341	1400.841341	qb
1403.797342	1403.797342	qc
1406.337024	1406.337024	qd
1409.148816	1409.148816	qe
1411.883640	1411.883640	qf
1418.006089	1418.006089	qg
1423.538969	1423.538969	qh
1426.214706	1426.214706	qi
1428.754389	1428.754389	qj
1431.384774	1431.384774	qk
1434.287268	1434.287268	ql
1436.963005	1436.963005	qm
1439.638742	1439.638742	qn
1442.450534	1442.450534	qo
1445.171622	1445.171622	qp
1448.028765	1448.028765	qq
1450.568448	1450.568448	qr
1453.334887	1453.334887	qs
1456.055976	1456.055976	qt
